1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.300000000000000000e+01,3.400000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01
3.359608800161336425e-04,3.064686429023045881e-03,4.075845522658544731e-03,4.120417963220828102e-03,5.087280410316910237e-03,5.192139263200632425e-03,5.192139263200632425e-03,5.192139263200632425e-03,5.197853554348667339e-03,5.795155501310524093e-03,5.814942360713365455e-03,5.814942360713365455e-03,5.814942360713365455e-03,5.814942360713365455e-03,5.814942360713365455e-03,5.814942360713365455e-03,5.814942360713365455e-03,5.814942360713365455e-03,5.827537483925167121e-03,6.555891107937401527e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,6.898165258111199453e-03,7.645931433511988368e-03,7.942308481526992245e-03,7.942308481526992245e-03,7.942308481526992245e-03,7.942308481526992245e-03,7.942308481526992245e-03,7.942308481526992245e-03,7.942308481526992245e-03,7.942308481526992245e-03,7.942308481526992245e-03,7.942308481526992245e-03
7.270902759073580128e-03,6.634760058851719468e-03,6.211632393478140612e-03,6.192493242710011246e-03,5.734748643057071583e-03,5.662135930028255361e-03,5.662135930028255361e-03,5.662135930028255361e-03,5.649848526090297911e-03,5.645662895492310589e-03,5.674882165451111161e-03,5.674882165451111161e-03,5.674882165451111161e-03,5.674882165451111161e-03,5.674882165451111161e-03,5.674882165451111161e-03,5.674882165451111161e-03,5.674882165451111161e-03,5.682736847262624506e-03,6.167693852522236966e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.199695316749306330e-03,6.326564933213706630e-03,6.453409745114404433e-03,6.453409745114404433e-03,6.453409745114404433e-03,6.453409745114404433e-03,6.453409745114404433e-03,6.453409745114404433e-03,6.453409745114404433e-03,6.453409745114404433e-03,6.453409745114404433e-03,6.453409745114404433e-03
